Date,Year,Week,Time(Year+Week/52),MS01,MS02,MS03,MS04,MS05,MS06,MS07,MS08,MS09,MS10,MS11,MS12,MS13,MS14,MS15,MS16,MS17,MS18,MS19,MS20,MS21,MS22,MS23,MS24,MS25,MS26,MS27,MS28,MS29,MS30,MS31,MS32,MS33,MS34,MS35
2016-16,2016,16,2016.307692,51.72266834,55.01139456,53.66648026,46.02719259,47.53380267,49.50502849,43.46801242,79.378853,47.89238975,43.22329193,41.98314355,47.49809643,46.24285001,51.45077873,58.839979,46.51991343,47.83189275,43.79875582,37.58114166,43.36184211,37.60949193,32.74783599,33.67690004,39.08799271,33.57911715,30.07615711,47.84889602,48.71800773,44.54180093,41.87037399,47.63190037,45.32136269,46.52771661,62.13459556,54.19713203
2016-17,2016,17,2016.326923,115.7915348,81.79321274,113.3690476,101.077381,100.5535714,113.5982025,94.25,NA,93.14824263,101.3690476,97.00595238,102.0656926,98.26275511,108.9821429,107.2575052,101.3993506,104.4767316,99.0721344,79.64932713,80.44138031,80.53571429,103.6498447,98.26526916,106.3982993,92.47132035,76.95082816,77.63415208,97.62824675,96.18793525,83.63095239,102.2456195,105.2644928,111.6417043,113.649549,112.4310115
2016-18,2016,18,2016.346154,81.88565783,51.48809524,64.85356054,64.37069789,59.47437889,61.64819782,58.88095239,75.29707793,52.58333334,62.78809524,62.74156315,62.52536233,61.54665779,82.96195653,67.16563148,43.71553885,NA,60.63323452,53.72564935,55.0952381,61.34453229,56.22896825,63.00298514,78.55169822,70.68620902,49.52743271,39.16538017,76.8154762,65.76931583,50.90657351,66.14899773,61.96627314,67.49131174,69.50025879,64.03489084
2016-19,2016,19,2016.365385,71.90151516,48.27277432,60.63095238,59.14031621,58.21221533,58.20857331,55.01863354,69.56943885,51.11904762,66.03538962,60.31547619,64.03856108,63.35573594,69.97467532,55.38095238,38.15400433,46.48214286,52.11904762,54.63017598,44.52380952,47.86680581,64.54323308,54.41045548,48.77380952,53.42642774,39.35119048,42.66459627,58.23214286,61.94132653,57.4753435,65.74397861,64.49945887,63.63690477,NA,60.42686335
2016-20,2016,20,2016.384615,67.71491423,55.04166667,64.42261905,63.48971862,61.48986986,60.15476191,59.91937229,71.82309901,54.20238095,62.84860248,70.31534232,66.95833333,66.46428572,61.11309524,62.77589672,65.16563147,56.14285714,53.748706,59.34523809,56.98214286,50.42391304,51.41071428,61.69805195,48.37670068,60.2197205,45.98214286,48.60603372,68.02965294,67.64880952,58.46583851,68.01718427,64.05753968,80.12283549,NA,65.99682383
2016-21,2016,21,2016.403846,39.03338509,37.68367347,38.58928571,35.79761905,35.14285714,36.69849896,36.81968508,49.07298137,32.51785714,40.58721532,49.00697279,43.58429795,37.69642857,40,39.79166667,39.14761905,35.5942029,35.50595238,44.71158009,39.65306122,31.68452381,35.11309524,36.9025974,33.76595144,38.4025974,29.55357143,NA,52.17640693,49.06702899,36.58333333,62.0066008,38.98809524,39.42261905,NA,41.35671937
2016-22,2016,22,2016.423077,60.12698413,60.31926407,60.14880952,55.8865048,55.71221532,57.94642857,55.71428572,79.69967533,59.36664314,59.42934782,64.025,70.53185405,63.91071429,56.94642857,58.94642857,61.39880952,57.55357143,71.29259661,64.24255398,51.17261905,55.00487013,57.10119048,55.59135611,55.39448052,58.66179653,41.35432331,49.65762438,72.63458824,70.64207579,55.39280673,67.40582063,60.18107769,60.27164502,75.48078942,72.82236025
2016-23,2016,23,2016.442308,NA,76.47023809,80.3458666,81.85170068,71.78316327,75.06972789,70.87445887,75.50027895,67.05911292,85.56507339,76.15561225,78.18622449,91.26870749,80.46258504,80.07993197,NA,69.09704969,64.14370748,70.52520099,68.42687075,57.76530612,69.83288968,70.2873287,65.47704082,69.97661077,55.29009104,69.9047014,86.65816326,94.21650432,75.4945055,81.60663177,80.28357332,76.5650359,82.40326131,82.57397958
2016-24,2016,24,2016.461538,40.49404762,42.1865942,42.00630529,44.76915114,32.99817832,40.10606061,37.6886646,43.09187371,31.79392776,48.14611062,37.42857143,40.20694523,40.06961698,43.875,41.31292517,42.7202381,33.24663561,29.61038961,30.03733766,32.79580745,27.45238095,27.79166667,29.11309524,25.32142857,32.4851577,22.69047619,31.30194805,46.36309524,54.6012722,38.82858084,39.51028139,41.97108843,41.51190476,49.46699134,43.42261905
2016-25,2016,25,2016.480769,62.6845238,60.16198979,64.3452381,57.29093137,57.79114907,60.60714286,57.4969697,65.65855763,58.05716101,66.95093795,57.04761905,59.9702381,57.16883117,58.1207483,60.13690476,69.86568323,62.91709016,45.1059665,41.26190476,64.1194543,46.56495859,52.26190476,40.53755411,42.63528138,45.66893424,40.75646998,68.10569986,70.34278499,71.87738096,46.97278912,57.84523809,61.94849896,62.22619048,68.63224637,63.05372604
2016-26,2016,26,2016.5,64.5,62.05357142,66.81735589,NA,57.89710884,60.51785714,57.26190477,58.44228779,55.53517316,83.30287115,60.53787878,63.61904762,64.57574413,65.91666667,66.60227272,74.65852131,52.05194805,43.23214286,45.51020408,55.31439394,42.18452381,40.2202381,32.92857143,45.20833333,41.48971861,33.35714285,61.56342932,71.74512987,60.09047619,49.18877551,61.36490684,66.83152174,64.07467532,74.63690477,62.25054113
2016-27,2016,27,2016.519231,106.4880952,93.10714286,107.577381,94.23214286,94.65476191,95.125,94.09523809,99.83178053,93.61904762,93.19318181,95.24404763,101.0416667,88.52909642,87.6845238,90.95238094,98.25,87.0487013,84.5837333,81.82660456,74.32142857,85.27380952,83.35119048,99.27380951,88.74829933,113.8614013,69.7712585,67.11861472,91.23809523,82.43452381,81.79676871,93.0287267,100.5034014,99.79761905,104.1652987,95.19073498
2016-28,2016,28,2016.538462,57.20833333,46.91666667,54.54924243,48.91666667,49.93452381,47.66071429,48.07142857,50.51774623,43.48486272,45.48214286,49.48473085,49.05032468,55.6652752,45.53571429,45.7797619,47.41666667,48.095671,39.32505176,39.39880952,48.40367966,46.26423395,43.47619048,40.21861472,41.39880952,NA,37.70833333,47.33876812,59.91899586,51.15097403,48.80952381,47.49188312,51.38751647,50.35947205,54.95031056,52.13648127
2016-29,2016,29,2016.557692,84.30274328,82.39285714,NA,86.59523809,81.26889234,80.38419914,83.24404762,72.60377847,68.04580744,78.60714285,81.52380953,79.89880951,76.99945887,76.75,78.86530679,78.54166668,69.23240166,57.69285244,52.72023809,64.15854979,60.65191511,60.05952381,59.01785714,58.63809524,NA,62.77508503,63.94088287,87.92156863,74.09359939,69.45238096,84.14646672,88.53656463,84.5698052,91.4070911,68.11147102
2016-30,2016,30,2016.576923,NA,75.049548,82.5005887,81.49610117,72.78844089,74.74998428,76.39743108,62.51600086,70.57814209,64.94193559,72.39876821,66.68386372,65.55963188,70.96609311,75.83093379,73.82013757,62.78456443,51.80175495,57.94656722,56.6360652,53.18054413,60.92405464,59.11973959,57.51435157,NA,42.14708888,58.65679639,72.57949682,71.41706349,66.24698926,76.66959169,80.32301321,73.7777683,83.24775707,74.38149121
2016-31,2016,31,2016.596154,79.22060339,76.60410785,77.19132653,79.95237422,72.46389496,76.48818598,69.8221075,70.97485458,NA,71.79836183,73.41743298,72.15397878,71.66450889,79.06109678,82.46477978,79.24311998,66.8906699,52.56178914,63.3829085,56.61157941,57.44584038,34.81691471,54.3259021,54.9120671,65.31701218,44.30085908,61.81735232,82.87569237,74.97355543,61.96428571,82.50720941,85.19455311,76.72541744,89.47929607,75.24957652
2016-32,2016,32,2016.615385,56.14443347,53.18549756,53.92400558,55.49708576,52.15865622,55.08704279,51.94920792,54.7829522,64.04682539,48.00047368,53.48501318,55.79362804,51.02536232,49.32407303,54.442705,52.92794561,55.09120576,48.16426629,48.67886787,46.58951628,53.00276837,42.77510117,55.83176678,49.56656315,61.17665788,42.22040906,47.58643018,62.34089341,48.5870522,50.42005906,58.21650511,57.84750455,57.86421356,62.28419756,55.03641182
2016-33,2016,33,2016.634615,45.80357143,42.91252588,43.61309524,45.56277056,41.20833334,43.39880952,37.83695652,NA,NA,35.95548654,38.17857143,39.52380952,NA,42.16071429,43.92261905,43.16666667,36.04761905,27.49663561,32.65864389,NA,30.52613872,29.47294372,27.43141822,26.5313147,34.68748151,20.88095238,31.30112045,48.18452381,42.86154244,32.51682194,46.87784679,48.29761905,45.8554489,53.43452381,44.78674948
2016-34,2016,34,2016.653846,45.58333334,43.6969697,43.58333333,44.3452381,40.23214286,43.28571429,41.58928571,48.22619048,32.99353002,44.01731602,43.76190476,46.74404762,43.26406926,45.86904762,48.32142857,45.73214286,47.78416149,36.10843685,40.91071429,42.10119048,41.99197723,39.03571429,41.72356215,36.41666667,51.63095238,32.4351219,35.84979789,56.68452381,46.60015528,41.6829932,45.32505176,48.25698758,45.28649068,51.92054865,44.83441559
2016-35,2016,35,2016.673077,18.35714286,17.96557971,19.13146998,18.63095238,16.28390269,17.94047619,16.25776398,22.81392339,11.01785714,19.24042443,17.82142857,18.82634576,18.50527211,21.625,20.35714286,18.72619048,15.73842798,12.45616883,14.08928571,14.82738095,11.7416949,11.88095238,15.34653209,10.50974026,24.28904648,11.17986542,14.10714286,27.19642857,24.30434783,24.09187371,19.68581781,20.76035197,19.89285714,NA,20.63690476
2016-36,2016,36,2016.692308,34.21910431,30.98513193,34.08446712,33.20436508,31.875,32.84947747,31.64105339,35.19160998,22.5698625,31.54102247,32.66184808,33.84098639,32.22420635,34.20039682,34.78588682,34.92702648,32.48755299,28.6462585,26.66780045,31.19387755,28.54633065,25.94189342,29.88598048,27.84064626,NA,19.03188776,30.73069986,54.27267574,36.72647392,39.03826531,34.28316326,34.83219955,36.76445578,NA,34.64115646
2016-37,2016,37,2016.711538,78.80017007,75.88690477,73.08333334,78.4345238,73.23214286,80.65476191,67.47619048,62.49675325,NA,74.36413043,71.89880952,74.76190476,67.81969661,76.24007936,82.26190478,83.25,77.503663,57.45238095,64.13333333,55.66666667,59.68452381,58.5595238,48.95833333,57.75595239,NA,52.22294372,NA,92.16421983,72.9404762,72.66071428,75.76870747,79.7171325,75.18504141,82.15160962,81.33333334
2016-38,2016,38,2016.730769,73.366342,68.11734694,69.37453618,71.00119445,68.9090909,72.0676407,63.91829003,58.49567099,49.01623377,68.99637681,67.38690477,74.20662204,61.8288262,75.30015459,76.54816017,71.85714286,61.49336781,50.44642858,NA,60.5947205,53.0025641,50.58333334,52.16692547,50.38710306,NA,43.22644928,60.11201299,83.84145022,71.80790043,65.79216074,72.64737435,75.73851872,72.92153679,80.0175737,73.3047619
2016-39,2016,39,2016.75,91.67748917,82.57738096,86.5654762,83.86904763,83.44094674,87.73214286,82.5952381,83.36958874,68.18263801,87.77380953,86.04761904,97.05894034,82.61309524,94.54761903,91.32738095,88.84761906,83.05059524,73.48998078,80.10714287,77.18452381,69.5307971,68.5654762,68.49404762,66.69165926,NA,61.32686335,70.88474026,94.81884058,80.19642857,87.05120526,95.27030644,93.9463916,92.9573452,96.71402692,91.42261904
2016-40,2016,40,2016.769231,79.33630952,70.51785713,76.67261906,72.28571428,74.70238095,74.27380951,76.41071428,71.86580087,62.94001831,73.50879918,76.44642857,85.27380953,71.9702381,74.81392341,73.41516093,72.89880953,78.19982994,72.5297619,70.67857143,66.73214285,65.6547619,60.88095238,75.83876813,67.7992236,NA,55.29166666,55.19565217,78.40530303,67.07738094,NA,78.03234989,78.29761904,82.27383305,81.75931677,75.84307359
2016-41,2016,41,2016.788462,139.47452,119.0772868,135.1025214,124.3435374,130.7824675,131.9869861,122.5104461,108.1038255,101.323706,136.9218426,127.8928571,141.3532609,123.4226191,NA,128.2884434,128.789966,122.0925207,119.7694805,111.3825052,112.1964286,123.060559,122.8869048,106.3180642,NA,NA,107.2440476,102.8077122,118.4549689,101.1777211,111.6138107,137.8703102,135.2143563,139.6599379,155.7437146,134.3328157
2016-42,2016,42,2016.807692,106.0178571,92.02976191,101.8392857,95.4384058,97.26940994,95.125,95.77976191,84.46428572,79.1737786,100.8571428,98.35714286,108.7841615,93.59083853,NA,94.77380952,90.72619048,87.41666666,94.40958497,85.4428054,82.19642857,92.71195652,93.33333332,84.90854978,88.96273292,NA,88.12857143,77.30960111,95.36796536,77.31547619,116.875,100.1190476,100.6071429,105.1020408,108.9738095,103.7034632
2016-43,2016,43,2016.826923,48.36734694,43.99001774,43.7712585,46.90811688,43.80357143,48.28486394,38.42942177,NA,29.61564626,NA,43.19302721,43.20459923,43.80867347,NA,53.12449495,47.93928572,42.54846939,37.44704969,34.49438036,34.95238095,35.04986085,34.23013296,32.06349206,32.11228187,NA,37.01190476,28.16581633,57.97363946,50.21717172,61.07564772,49.95493197,49.82142857,47.56086957,NA,51.67014197
2016-44,2016,44,2016.846154,130.7857143,118.0722789,124.4761905,123.7916667,116.4599567,125.125,115.8605073,107.9868382,89.54192547,NA,119.4345238,122.0773809,116.6149068,126.0978327,NA,114.3571429,105.489648,96.46195652,97.97619049,102.4047619,104.0292443,102.6785714,67.38690477,86.95781574,NA,96.61904761,99.32738097,117.1176152,109.965368,123.8920807,131.1225417,128.5595238,129.1733137,NA,132.0987201
2016-45,2016,45,2016.865385,93.92546584,87.7202381,93.58333333,92.11387163,85.82251082,87.51298701,87.05194806,90.52380953,67.3771645,NA,93.41071429,93.4089027,101.2619048,109.008658,89.37500001,89.68581781,86.26785714,79.63095238,80.0952381,79.875,80.6845238,77.61904762,67.99378882,68.79371354,NA,66.28517316,73.48809523,107.5714286,110.3035714,118.1981293,100.5387682,99.67532467,98.93144356,102.229329,97.36180125
2016-46,2016,46,2016.884615,107.1350932,98.26190475,108.4233954,99.46376812,103.3884576,110.0396825,96.29528986,105.1306089,82.72809741,107.5898033,99.95729813,103.8176692,103.0300678,111.4257246,99.39825495,116.134058,105.980943,95.24792961,98.46413092,107.3941511,91.55246565,92.39803313,91.34912009,89.12326839,NA,82.7133211,111.0192251,138.6344344,130.4404762,122.4839544,106.7952898,106.5611001,100.4184783,108.7202381,117.0608178
2016-47,2016,47,2016.903846,95.28693769,88.19720497,93.29865426,99.67727744,85.99468286,88.44047618,86.16071429,75.4702381,69.33819876,107.2678571,99.96428571,95.60093168,119.1369048,127.3866459,91.64285714,95.14625851,71.60429607,61.89015151,69.49197722,69.8126294,54.0028468,56.74404762,48.08333333,54.810559,NA,49.03571428,NA,126.2008282,156.4508282,162.9512626,97.47619048,96.79011388,89.19979296,105.1666667,93.84902597
2016-48,2016,48,2016.923077,100.9702381,96.00000001,94.27857143,106.7083333,92.20238095,106.6573129,86.66666667,105.3303572,72.61591479,111.9285714,99.85714287,88.17857144,124.9113551,150.5722789,112.3517235,125.3688829,86.02976191,75.90476191,71.96118012,87.8154762,61.44642858,67.24404762,71.13716356,61.67857143,NA,48.74079715,104.6845238,191.3747294,210.3545683,201.7661565,105.1658163,107.2380952,95.01526915,114.8412508,119.1071429
2016-49,2016,49,2016.942308,109.3830463,103.4838133,106.0627,113.4035855,105.3090062,108.4758846,93.38276398,90.50159985,69.607982,114.9877894,102.2355072,91.33556842,110.0310559,142.734472,111.4182195,88.74208075,99.98835404,71.44358178,69.26992753,92.94901657,68.11150548,72.71480331,64.47437888,53.99534162,40.55486542,58.32567379,101.0861801,175.9944711,176.8225512,160.7808912,113.0163043,116.6791361,110.4114907,122.448499,118.7996659
2016-50,2016,50,2016.961538,128.7904816,128.271889,121.7978481,137.5858396,113.390426,128.9615915,109.5947341,108.6721634,88.79458157,144.0007974,129.443609,119.4166382,151.639411,173.4516318,136.3075017,146.2738095,100.9000627,96.21961153,103.8717817,102.2584586,69.86934727,73.7424812,84.24530075,81.61888418,64.90959736,56.88314536,128.0910364,206.0220437,197.014053,198.7656926,133.7308872,141.0041717,123.8038562,150.1917974,142.1808566
2016-51,2016,51,2016.980769,225.8235852,211.4104555,222.8684438,238.0200059,199.1625259,210.7917221,196.4906664,192.3625015,168.0405844,245.9701518,225.906746,219.1190476,250.4801587,243.5114241,185.4960317,217.8216089,180.9662698,195.8365252,178.4166667,195.6150794,165.5277778,166.1527778,120.0948773,168.5620748,80.8452381,107.984127,241.4224226,252.0887681,252.4087434,299.2957394,233.712535,247.0820393,217.351242,244.8075475,219.5984848
2016-52,2016,52,2017,82.23237179,79.03205129,77.25721155,82.44333792,75.51784675,84.82078456,83.17399269,75.13759058,64.04069119,85.38143115,85.28926282,79.74416208,106.5124771,117.5304487,79.14248886,97.06169871,73.31547619,69.89109848,68.70765694,73.98333333,62.94944955,62.3714674,75.62900641,72.16025641,60.37153818,55.06627748,86.35869565,134.6995192,134.1659382,150.5135999,87.05563684,84.0564394,86.31534091,86.0744844,89.42980073
Jan-17,2017,1,2017.019231,269.030754,267.468254,231.8556645,284.6878882,233.6449275,267.8019533,240.9051932,229.032197,188.8356725,303.8888889,293.875,266.6838768,325.0138889,330.5519324,278.3321428,323.1527778,246.6280193,200.4471618,234.0833333,318.5294168,183.7934942,174.4166667,112.8402778,163.7694444,83.86714975,125.2433575,238.0508604,316.4861111,298.0957675,312.4583333,281.5565476,296.1111111,250.6304293,301.8541667,276.9103261
Feb-17,2017,2,2017.038462,38.97619048,43.60740165,36.84985951,46.33674478,30.061853,33.65119787,34.64047619,30.14880952,23.32477036,51.28083407,54.76682194,40.98809524,69.31250001,75.67798324,66.67602656,46.4057971,29.70652174,23.5340136,35.25278293,40.15905797,22.83928571,27.54166667,28.58928571,19.52976191,19.80952381,18.69642857,35.42851093,67.88793996,99.94021739,114.0053258,45.91065222,48.35584887,37.98291925,55.11516563,37.13381279
Mar-17,2017,3,2017.057692,66.27976192,56.91843121,60.68722943,61.73384549,61.51785714,63.5662984,60.26785714,74.64880952,57.74998909,65.16666667,72.11309524,68.05952381,72.375,65.24978826,76.84637188,73.45471015,65.14880952,58.81806418,75.42857143,82.64622153,56.36779448,59.67857143,59.94435818,57.20496894,56.50547176,44.73216639,67.45833334,94.66666667,84.79399585,97.03778468,NA,62.51785715,66.8452381,64.86827123,67.71376812
Apr-17,2017,4,2017.076923,133.6308082,123.3389006,128.7756257,142.0384533,126.1170809,129.2923827,118.3917572,106.5456016,101.0447324,138.2046731,134.7378033,125.7976365,150.7904849,143.958201,145.8430245,151.5069233,127.8379155,101.9820721,124.7032746,120.7551726,83.59012416,85.86772978,90.6221184,87.92135986,80.58580918,54.57155002,99.51049878,174.1343732,175.043199,192.3928484,139.9847423,136.5860424,130.666375,137.8718297,129.9301345
May-17,2017,5,2017.096154,114.6857143,110.4464286,104.8282313,122.4611331,95.0199939,105.3742236,98.92006804,72.70393375,NA,120.1607143,110.8449793,100.0297619,131.6369048,140.3562959,143.3214286,130.8214286,97.68452381,64.69642857,86.71428571,123.0416667,72.64492753,77.70238095,71.02380952,58.85688405,54.70578231,61.88690477,117.7761387,153.1666667,157.2559524,180.015528,114.0297619,113.1607143,102.8452381,116.4160401,104.6785714
Jun-17,2017,6,2017.115385,33.59893958,25.3867547,27.27250446,25.60811145,28.01888483,24.44536749,28.48980956,37.38835079,23.36819728,30.73934119,31.09462421,30.6399196,45.95072574,28.14521955,27.71099467,28.60479468,29.20610517,26.93400997,27.57191794,38.16257025,23.7830223,21.55437175,27.68611536,21.71600458,24.48113336,15.10142743,24.00055477,37.42627051,46.50447906,93.71101862,28.68409967,26.96793283,36.50717787,30.77981192,27.10551039
Jul-17,2017,7,2017.134615,120.1708884,110.7823529,111.7240744,117.491515,112.6185869,122.4076751,110.5287115,113.8798701,97.74170274,122.1372701,116.54019,113.8294818,118.2769608,114.6802721,140.2906163,139.1022409,106.4632353,92.96113445,111.5770308,122.802521,88.34348739,89.14989039,99.61309524,83.625,80.47920473,72.95487543,109.6674619,159.5077488,140.373021,148.8953416,117.9842301,121.5836256,118.7654366,118.8784938,126.3133754
Aug-17,2017,8,2017.153846,43.57288864,43.61177587,43.16196515,47.67155949,42.68307757,42.15532656,39.27547903,52.3073593,28.393959,48.73211241,47.66462019,43.20085861,48.38085597,49.54096566,55.43361801,52.20869362,45.94210741,43.03726708,41.83417893,55.25133967,39.4148703,41.44338895,45.53472983,39.32057606,35.58470206,32.49280792,43.06296783,60.10215969,62.75085252,72.54583975,45.59592316,47.28839361,46.87063963,49.79220964,46.06893191
Sep-17,2017,9,2017.173077,50.9952381,46.16547619,45.6442577,47.25974362,47.48755411,48.70641755,43.80952381,58.17261904,39.08333333,50.66666667,50.86283644,48.00595238,49.9684265,49.29658385,56.0952381,56.9373706,48.34523809,42.72619047,48.28907868,63.07453416,42.69047619,43.73214286,51.3381398,41,37.27724359,NA,NA,67.43452382,60.61169468,72.9533691,50.74028327,51.96329757,50.20238095,52.71350932,54.51737651
Oct-17,2017,10,2017.192308,16.86199495,16.62664141,15.60593434,19.49532397,15.31527778,15.2548466,15.93385485,17.98230411,11.19785353,20.77303596,18.17373737,16.86392261,20.91565656,21.37613636,22.4126443,19.1229798,14.56863275,15.01199495,15.14507576,21.05746204,13.01830808,20.3077381,19.64747475,12.72058081,16.29857504,NA,14.66898148,30.54018387,37.32638889,41.97245828,19.28675811,19.79027778,19.75,22.9020202,18.35439174
Nov-17,2017,11,2017.211538,114.4572917,106.7833333,106.359375,115.6802213,111.3661859,109.3804113,110.0572917,125.9712559,101.4520834,121.3229166,127.1375,117.5040064,117.9739583,114.7959692,127.3989583,129.6598214,110.75625,102.66875,113.6625,119.85625,109.309375,107.9177083,103.8552084,97.06979168,91.04270832,89.48437501,108.4322917,123.5830616,124.60625,132.4370924,111.4903274,114.9902174,112.4677083,120.1760417,117.6114584
Dec-17,2017,12,2017.230769,119.755102,111.1607143,115.8781695,116.6589363,118.2830132,115.1984754,117.3442982,133.3571193,111.766822,121.1011905,137.1488095,126.5957792,117.4166667,112.0888015,124.0595238,122.7041926,107.9583333,116.0685818,128.0535714,103.6785714,105.0320911,102.9107143,113.4962121,113.4802278,116.3160173,88.67020479,99.34057971,116.5579004,139.9127649,129.4317227,114.3928571,117.5265152,119.8154762,119.848626,119.0595238
2017-13,2017,13,2017.25,50.95069114,49.3119824,50.14926622,50.21410758,48.45669427,48.87713999,50.32789855,56.58350587,44.62991718,56.58005521,58.28581624,53.60541752,52.20710679,48.70294784,56.90906362,59.53470934,46.65838509,45.51828341,52.34091463,45.87297527,44.30572808,41.28013049,42.2192029,42.10390787,33.75385062,NA,43.93624914,51.19311123,53.76121463,62.87482746,54.64932712,54.9091615,53.06259019,58.31696184,52.77689159
2017-14,2017,14,2017.269231,92.80952381,86.56547618,89.84208075,88.72719273,91.0357143,91.03017531,89.16666666,107.1142857,87.16433871,94.09523809,111.965368,97.22619048,82.50595239,85.81632653,103.6006494,108.6130952,82.33928571,98.85119048,100.3910791,90.1291408,84.48964804,85.48214285,89.39081028,92.29761904,82.23809524,73.41071429,89.87738096,97.80119047,175.2516234,94.2815735,96.02122154,96.41666666,94.22619049,106.6487625,97.45833334
2017-15,2017,15,2017.288462,56.35530101,46.85750361,48.49458874,48.39212242,47.62382364,54.32721626,47.97023809,54.53752588,35.93918219,54.83716827,52.22579051,53.55833333,49.1284585,42.46266234,69.1132308,69.13840826,44.37244898,42.64958592,50.93962585,NA,40.95238095,46.81904762,38.63250518,33.29507811,32.90455016,33.5,50.16666667,51.80647259,NA,49.48602484,51.45833333,49.17443064,49.39440994,64.72070865,55.69705708
2017-16,2017,16,2017.307692,74.82541765,62.61018075,64.95490018,58.09919368,66.03083239,65.76147344,60.90674603,58.86813274,64.52607205,64.9163961,62.41412573,73.1402025,59.93578644,62.11831315,74.17069766,80.51852375,51.2376992,51.04226661,71.59172078,51.86017394,53.88446337,47.91167655,32.55474387,43.41479173,35.11750237,41.13959863,65.44400204,66.91256118,72.64359825,67.28909285,63.22151877,60.17478355,59.21824009,72.26148104,64.80447331
2017-17,2017,17,2017.326923,22.79770531,25.28242754,19.85416667,24.7160134,22.99550143,28.10747355,21.90416667,32.33707729,12.81388889,29.72693237,14.92840909,23.22175926,27.58781918,25.32578502,26.36527778,38.39349415,16.60615079,16.26951437,18.74255521,26.95088384,17.2375,22.10833334,18.35442547,12.29404762,18.51502525,13.38586957,17.22525252,29.23412699,42.62578973,30.37621322,22.01907895,20.30495718,30.44126043,38.30815217,23.76499232
2017-18,2017,18,2017.346154,123.4720026,112.5630952,114.2606061,116.5952084,112.2906162,121.8229292,121.6904762,135.8459055,99.87236025,111.3571429,54.00170068,122.5796866,129.0449213,105.0797101,103.0587293,129.521645,116.3291317,107.0672878,133.875,104.2148033,117.5388421,107.4295113,NA,102.9966356,103.8127706,111.4612541,85.77286967,116.7639752,131.0400276,117.7153115,124.8099379,108.6982554,100.8684359,121.7322629,115.730383
2017-19,2017,19,2017.365385,48.36490683,41.04710145,45.03674948,40.76630435,41.82044043,42.74350649,44.95269151,49.20909965,29.63146998,43.40823049,41.45836784,48.86982402,47.30620647,45.32792208,NA,49.40854978,42.95315735,37.69671343,40.86982402,48.31647106,34.81909938,51.42327781,39.00875212,30.68618557,34.71527386,NA,50.82436947,54.13596367,55.29439112,42.53199575,43.17735138,NA,44.39001035,NA,44.59337945
2017-20,2017,20,2017.384615,57.12794118,49.42980831,48.71834734,49.74440994,50.16127451,48.02435674,51.46579284,50.50903666,35.45714286,55.43727621,52.29313726,52.77451285,53.13680927,64.93128342,53.65245097,52.27549019,51.00147059,44.79019608,45.93872549,48.04590793,41.05316017,44.13371212,42.00098039,37.13578432,43.52917732,NA,39.90637255,54.47009804,51.81029412,48.47484917,46.5905303,51.21083333,57.06819455,65.87355073,58.90982524
2017-22,2017,22,2017.423077,30.49504456,28.81002228,29.74659091,31.75226107,25.29666667,32.17352564,28.94548128,NA,18.21404634,31.40786096,30.27539216,34.543418,32.48142157,27.49016934,28.73790107,30.21471479,26.16967469,31.51656863,32.45800357,28.31106952,26.62121212,24.00035651,26.64332888,26.43730392,26.92598485,NA,25.30484594,NA,27.68186275,25.78495098,35.17778986,30.43918004,34.33226382,40.21052778,NA
2017-23,2017,23,2017.442308,44.33743431,39.65255397,40.40559802,45.24434877,36.45461061,44.14630514,38.78628618,39.98445214,NA,43.40948001,42.1438109,43.52725354,40.153448,40.3238829,45.79130833,44.81770585,38.36683425,36.11020863,37.6709269,44.75409735,32.64705661,30.26994382,32.21325052,30.73232203,29.78074698,30.10879519,38.2604515,NA,45.15792722,NA,46.29900244,44.67634178,44.68878223,NA,NA
2017-24,2017,24,2017.461538,51.06578947,45.310559,47.07703081,50.39438641,41.64880953,50.18732708,47.40443723,42.71706349,NA,50.19019386,48.60196687,NA,49.39880952,45.43537984,49.92857143,62.11762361,44.18342959,41.86180124,47.44372294,49.29039572,36.283712,36.45238095,47.00847764,40.99301242,43.42960662,37.1858178,39.42261905,47.42857143,45.5508658,NA,51.93030908,52.68426501,50.08467191,NA,NA
2017-25,2017,25,2017.480769,35.75510204,37.82985803,37.54166667,41.32316017,34.14518633,37.47381423,38.83035714,40.62543633,34.46428572,39.63742236,38.91718426,41.90328305,35.5490524,35.68452381,36.59006211,39.02013458,36.75520643,36.82142857,38.14285714,43.51082251,32.12843833,31.92217425,34.5496244,35.50595238,35.38871636,50.60210386,36.65165631,44.16407867,38.86734694,NA,42.91376688,40.6547619,41.29761905,46.82712215,NA
2017-26,2017,26,2017.5,59.77002164,61.81560055,59.32495877,68.23535353,57.84392057,63.55831385,64.18991154,68.6918522,52.66744306,61.05431085,59.45714286,60.51190476,50.97510822,56.20485131,70.61697723,78.36072907,71.96801242,57.60843685,53.9699793,63.12159863,58.33640351,64.16407868,59.9676501,61.44141604,57.11255411,59.17210145,66.61142481,76.07738094,53.43073593,NA,74.28179779,68.67261905,66.95833333,73.55898268,NA
